droplet id,x,y,vx,vy,theta
0,0.5062658611423915,0.47841133550285625,9.793005003527089,-3.102332991982176,-0.30678905207814494
0,0.5258518711494456,0.4722066695188919,13.580625408998126,-3.2018155848789474,-0.23153536612979517
0,0.5530131219674419,0.465803038349134,10.039138863755847,-2.7877747178587096,-0.270865936218231
0,0.5730913996949536,0.4602274889134166,19.268708826260806,-3.095698250809159,-0.1592980887220053
0,0.6116288173474752,0.45403609241179826,14.266277509997483,-2.01421759640652,-0.14026025446994994
0,0.6401613723674702,0.4500076572189852,4.136358859039846,5.462927914423904,0.9227229180252403
0,0.6484340900855499,0.46093351304783303,5.692439203085375,-0.7549051029009102,-0.13184607322448272
0,0.6598189684917206,0.4594237028420312,7.002867869611406,-1.0617613301090734,-0.1504720379848214
0,0.6738247042309434,0.45730018018181307,7.6463810681093864,4.950022840319951,0.5745227699519382
0,0.6891174663671622,0.46720022586245297,2.4588375632322856,-3.5315092340654775,-0.9625869508194254
0,0.6940351414936268,0.460137207394322,6.3876741815742095,-2.112200263736319,-0.31934995475474365
0,0.7068104898567752,0.4559128068668494,8.834605582323906,-2.0610420950314676,-0.22919265749231046
0,0.724479701021423,0.45179072267678644,6.777292174473592,-5.794946654506361,-0.7074205119658477
0,0.7380342853703702,0.4402008293677737,7.039335692535508,1.0166387106002872,0.1434308022922896
0,0.7521129567554412,0.4422341067889743,9.576846647006976,-2.2252639457567835,-0.22830745493823515
0,0.7712666500494552,0.4377835788974607,4.881428640763019,-6.057509795412974,-0.8925000408064457
0,0.7810295073309812,0.4256685593066348,8.930707665428972,-8.299442995396062,-0.7487773314640669
0,0.7988909226618391,0.40906967331584265,1.1258669498842577,0.5640626219785838,0.46444961780054594
0,0.8011426565616077,0.4101977985597998,6.971163472694053,-2.928800992074876,-0.39773923461793625
0,0.8150849835069958,0.40434019657565007,5.232573936536144,-4.046228727718481,-0.6582326738111999
0,0.825550131380068,0.3962477391202131,5.786520707052045,-1.6875794858502713,-0.28376930796050776
0,0.8371231727941721,0.39287258014851256,8.46502906948443,-6.146756282643717,-0.6280519340634985
0,0.854053230933141,0.38057906758322513,-1.5546641925196503,5.572755886841002,1.842855063950622
0,0.8509439025481017,0.39172457935690713,9.51157849744172,-3.466642632700606,-0.3495031503825481
0,0.8699670595429851,0.3847912940915059,10.141640810492735,-5.773436433434948,-0.517525157672643
0,0.8902503411639706,0.373244421224636,5.780467936432109,-1.0393403095440013,-0.17790124831580112
0,0.9018112770368348,0.371165740605548,3.8251083405951847,-3.284335855724796,-0.7094803905023158
0,0.9094614937180252,0.36459706889409843,4.794673840293195,-3.9344590582070236,-0.6871700414333208
0,0.9190508413986116,0.3567281507776844,2.786930581860414,0.993975783766976,0.34259217704720146
0,0.9246247025623324,0.35871610234521834,9.265569917260963,-0.5283112397339584,-0.05695708100940457
0,0.9431558423968543,0.3576594798657504,6.352388752357496,-0.8242308664135889,-0.12903045541721656
0,0.9558606199015693,0.35601101813292324,6.027750444531687,1.6636752595878268,0.26929815265205226
0,0.9679161207906327,0.3593383686520989,9.194440532330983,-6.467073236272297,-0.6129826458930285
0,0.9863050018552947,0.3464042221795543,4.164465838181141,1.2732333038282528,0.2967121930574869
0,0.994633933531657,0.3489506887872108,2.4147672975679546,-1.2088620871788525,-0.46413728808434024
0,0.9994634681267929,0.3465329646128531,-2.6853061666762823,1.1913250767457695,2.7240353456089648
0,0.9940928557934403,0.34891561476634464,2.138831385368689,3.4842799091594765,1.0202539121652643
0,0.9983705185641777,0.3558841745846636,-4.5142954881101645,-4.937115375501344,-2.311488132051766
0,0.9893419275879574,0.3460099438336609,-4.289420758591788,-4.730081368782335,-2.3073768843388938
0,0.9807630860707738,0.33654978109609623,-1.996539636511807,-9.270827845852786,-1.7829138910305706
0,0.9767700067977502,0.31800812540439066,-1.3492682147030477,-9.68476608987101,-1.7092239209302307
0,0.9740714703683441,0.29863859322464864,5.696383152087536,-11.356021357251027,-1.105855266104618
0,0.9854642366725191,0.2759265505101466,-6.730649211505956,-11.46121391031757,-2.1017914046699553
0,0.9720029382495072,0.25300412268951145,3.8811524362540872,-6.426190815795721,-1.0274712620192499
0,0.9797652431220154,0.24015174105792,-3.40181247872956,-8.639275078961312,-1.9459130008486574
0,0.9729616181645563,0.22287319089999738,-5.3929741849942925,-3.221593742532683,-2.6031102111236275
0,0.9621756697945677,0.21643000341493202,-5.342546867072362,-4.727629524617916,-2.417181978377519
0,0.951490576060423,0.20697474436569618,-3.6373651112685534,-6.830885710401469,-2.060095340878696
0,0.9442158458378859,0.19331297294489325,1.0742865661366174,-2.912331554057637,-1.2174062228839668
0,0.9463644189701591,0.18748830983677797,-4.34735107359252,-2.5917891326921323,-2.6039891939779003
0,0.9376697168229741,0.1823047315713937,-4.16227656102569,-0.5673848308718338,-3.0061117209826325
0,0.9293451637009227,0.18116996190965004,0.3694565435313213,-1.2582292292430963,-1.285191794111454
0,0.9300840767879853,0.17865350345116385,-2.8301535941966383,-0.8464726520425875,-2.8509702774076944
0,0.924423769599592,0.17696055814707867,-3.0420354962199525,-1.3522295094495345,-2.7233096548359024
0,0.9183396986071521,0.1742560991281796,-5.545454151194784,7.278756073687179,2.2218500331819424
0,0.9072487903047626,0.18881361127555396,-11.455039307799563,3.496000621198439,2.8453782500554787
0,0.8843387116891634,0.19580561251795084,-7.723191090181714,6.927654308366282,2.4104409361253216
0,0.8688923295088,0.2096609211346834,-13.267966131387698,6.429414182500217,2.690355554565409
0,0.8423563972460246,0.22251974949968384,-7.4572731247443675,5.718947222615539,2.4873659904389482
0,0.8274418509965359,0.23395764394491492,-4.838787362916763,3.733058471752176,2.4844814872372885
0,0.8177642762707024,0.24142376088841927,-6.710477008187943,2.830149607977575,2.7424772525386873
0,0.8043433222543265,0.24708406010437442,-8.572373531451516,2.845984894839462,2.8210471092816674
0,0.7871985751914234,0.25277602989405334,-4.075834910410414,2.1711643144129433,2.652134832407739
0,0.7790469053706026,0.25711835852287923,-4.196539148072165,0.8003224186593216,2.9531454337055023
0,0.7706538270744583,0.2587190033601979,-5.051762025317041,4.89190902510217,2.372268959179243
0,0.7605503030238242,0.2685028214104022,-5.277581990027147,5.350831286934921,2.3493027618304114
0,0.7499951390437699,0.27920448398427206,-6.929573733009786,-2.0057324659041584,-2.859846987097986
0,0.7361359915777503,0.27519301905246374,-4.967432991375531,3.8036280575315384,2.4881108306204487
0,0.7262011255949993,0.2828002751675268,-6.64548631805345,2.037399735580203,2.8441064969569725
0,0.7129101529588924,0.2868750746386872,-5.075840321901503,-5.17453461104414,-2.3465664287672645
0,0.7027584723150894,0.27652600541659894,-2.154423072627809,-3.627789344289228,-2.106693798981653
0,0.6984496261698337,0.2692704267280205,1.5015157465396167,0.8054883781896671,0.49238078839100613
0,0.701452657662913,0.2708814034843998,-4.108525009013874,4.22579673047338,2.3421244810840776
0,0.6932356076448852,0.2793329969453466,-2.618811812052313,-0.6454775532505896,-2.89993225112213
0,0.6879979840207806,0.2780420418388454,-0.08730671175594118,2.672718658778661,1.603450597197618
0,0.6878233705972687,0.2833874791564027,-2.880266232035855,2.415427527190844,2.4437468283382677
0,0.682062838133197,0.2882183342107844,-3.638311326975119,2.279871124244659,2.58182283221233
0,0.6747862154792468,0.29277807645927373,-0.6324214926056171,3.8060363007366425,1.7354546756465807
0,0.6735213724940355,0.300390149060747,0.5770225391944495,0.21967600828257106,0.3637638815485073
0,0.6746754175724244,0.30082950107731216,-3.3922531575392156,8.506334228717494,1.9502603958093303
0,0.667890911257346,0.31784216953474714,-0.31918465205799107,3.570550723982713,1.659953015566174
0,0.66725254195323,0.32498327098271257,5.006488180893887,6.264190894434335,0.89652907758962
0,0.6772655183150178,0.33751165277158124,4.670470601702115,8.946767310014703,1.0896813488568617
0,0.686606459518422,0.35540518739161064,2.485753592686435,5.79381499149631,1.1655123593377539
0,0.6915779667037949,0.36699281737460326,0.0682077707909734,13.561008132537772,1.5657666715537149
0,0.6917143822453768,0.3941148336396788,1.2279550527888872,-2.5970596453165906,-1.129123987855093
0,0.6941702923509546,0.3889207143490456,4.765096029156479,3.225104082669877,0.59499775183945
0,0.7037004844092676,0.3953709225143854,7.555921376320384,0.7774536957745881,0.10253247915590154
0,0.7188123271619083,0.39692582990593456,1.5361566573030006,1.6129147653416165,0.8097681765388574
0,0.7218846404765143,0.4001516594366178,3.9137431345083185,-4.043576101194379,-0.8017128849031064
0,0.729712126745531,0.39206450723422903,1.113960602252273,-0.6074619680131732,-0.499240926639374
0,0.7319400479500355,0.3908495832982027,9.976137324865242,4.743949595242186,0.4438804358366971
0,0.751892322599766,0.40033748248868706,8.822092240899416,0.5716449713710492,0.06470652535310957
0,0.7695365070815648,0.40148077243142916,3.9394954071433896,1.0075493981443195,0.2503886498668256
0,0.7774154978958516,0.4034958712277178,5.940499554380418,0.35118641506415305,0.059048595509185446
0,0.7892964970046125,0.4041982440578461,10.470383393087145,2.501959128463793,0.23455744328843123
0,0.8102372637907868,0.4092021623147737,8.545979109790657,4.077495845663886,0.44518029432303485
0,0.8273292220103681,0.41735715400610146,14.207846935931967,3.550677851653555,0.24489361255340786
0,0.855744915882232,0.42445850970940857,0.7516613618426815,12.128665998934833,1.5089015352467265
0,0.8572482386059174,0.44871584170727824,10.475455281338808,10.52032318967827,0.7875351567983523
0,0.878199149168595,0.4697564880866348,-0.7478552823600992,6.660937527439514,1.682602876529122
0,0.8767034386038748,0.4830783631415138,3.117919037014305,4.67328233809397,0.9824386409817165
0,0.8829392766779034,0.49242492781770175,-0.6988876874982064,2.0291956013407106,1.902488013175177
0,0.881541501302907,0.4964833190203832,-2.999675289564019,3.4697799346644906,2.283656723317417
0,0.875542150723779,0.5034228788897122,-7.980937790730613,-0.14751617626218572,-3.1231111938509954
0,0.8595802751423177,0.5031278465371878,-2.9046726866619466,8.77490935160602,1.8904636635411514
0,0.8537709297689938,0.5206776652403998,-7.256117970212361,8.965852535293639,2.2511859376379912
0,0.8392586938285691,0.5386093703109871,-9.60027155594062,5.756826826475436,2.6014287081729783
0,0.8200581507166879,0.550123023963938,-10.158745935469282,10.198869913730368,2.354223536098197
0,0.7997406588457493,0.5705207637913987,-5.2156517093525645,-0.34662132654944555,-3.075232322857236
0,0.7893093554270442,0.5698275211382998,-6.262971200344358,4.704027561100221,2.4973971146674177
0,0.7767834130263555,0.5792355762605003,1.430137920957364,-3.563798651090855,-1.1891732616169266
0,0.7796436888682702,0.5721079789583186,1.7277203287663911,-1.864291786631167,-0.8234007373998872
0,0.783099129525803,0.5683793953850562,-5.832635611001502,4.969393913593967,2.435939786636587
0,0.7714338583038,0.5783181832122442,-2.1524904552318036,3.3390623087007354,2.143393734788222
0,0.7671288773933364,0.5849963078296456,1.0187474907842886,-2.7835062674610445,-1.2199443252723774
0,0.7691663723749049,0.5794292952947235,-3.3457050777797592,3.1266393226135336,2.3900280049991687
0,0.7624749622193454,0.5856825739399506,0.5939698392229409,-2.105179419835068,-1.2957979192563642
0,0.7636629018977913,0.5814722151002805,-3.806950254183872,-0.8572459866574844,-2.9201076591542967
0,0.7560490013894235,0.5797577231269655,-4.854312720640408,4.704378145510779,2.3718788848840795
0,0.7463403759481427,0.589166479417987,0.1794646173137182,-0.42283575401880213,-1.1694076953135983
0,0.7466993051827702,0.5883208079099495,-7.211588883624664,1.9893712578826217,2.872429358031393
0,0.7322761274155208,0.5922995504257147,-1.1242519677235885,0.046501516515806696,3.1002540335076385
0,0.7300276234800737,0.5923925534587463,-1.5650239592143733,-3.350077989796807,-2.0078288932912614
0,0.7268975755616449,0.5856923974791527,-6.63427347617751,-6.089123928362194,-2.3990145250039845
0,0.7136290286092899,0.5735141496224283,-8.54628948968661,-5.731367265689624,-2.5508537110137324
0,0.6965364496299167,0.5620514150910491,-6.241002044481691,-13.597130369043253,-2.0011044912839573
0,0.6840544455409533,0.5348571543529625,-2.823358609415516,1.7948401010844939,2.575328102938803
0,0.6784077283221223,0.5384468345551315,-9.563515957055458,-4.819303221841431,-2.6748092728695263
0,0.6592806964080113,0.5288082281114487,-4.281982556043729,2.0414892536484985,2.696707154199456
0,0.6507167312959239,0.5328912066187457,-8.022548078341352,4.488193724277889,2.631525101037443
0,0.6346716351392412,0.5418675940673015,-4.89791788506827,-5.478076732942205,-2.300339084319114
0,0.6248757993691046,0.530911440601417,-5.384181540904698,0.8651450716053444,2.9822717590283583
0,0.6141074362872952,0.5326417307446277,-1.1450952803072623,1.4633967125980418,2.234769716609318
0,0.6118172457266807,0.5355685241698238,0.39642759742747335,-2.565905613506725,-1.4175101675534731
0,0.6126101009215357,0.5304367129428104,-3.2663325822346323,-4.37202294049388,-2.2124380055433908
0,0.6060774357570664,0.5216926670618226,-4.2305352523484,-1.583403945900952,-2.7834535290181406
0,0.5976163652523696,0.5185258591700207,1.0562786074466701,-0.0666066616144545,-0.06297447343912545
0,0.599728922467263,0.5183926458467918,-3.797118196755822,-4.977390284177929,-2.222485573236525
0,0.5921346860737513,0.5084378652784359,-5.6524582340599645,-0.19585392804183366,-3.1069571733903465
0,0.5808297696056314,0.5080461574223523,-4.877296331615321,5.470770689360749,2.298906016934912
0,0.5710751769424007,0.5189876988010738,-7.088522586763957,-0.3972603915928241,-3.0856084531094283
0,0.5568981317688728,0.5181931780178881,-1.196743906322184,6.990183777711489,1.7403559435884353
0,0.5545046439562284,0.5321735455733111,-2.6697914437004977,10.962059720039163,1.8096936821814613
0,0.5491650610688275,0.5540976650133894,-2.130699806476788,13.598813803945452,1.726215496290581
0,0.5449036614558739,0.5812952926212803,-8.168967573331354,21.567736025212945,1.9328582132476113
