droplet_id,track_length,mean_speed,rms_speed,alpha,alpha_error,alpha_r2,tau_p,tau_r,beta_x,beta_y
1,3951,0.9825094651081743,1.2065731430554818,1.839610315373948,0.002087361326214605,0.9993926741684447,58.064407267188805,39.673218729808404,0.4841031028479567,0.5427985179823556
2,3951,0.8287021233532967,1.0110771405042531,1.901975671009379,0.0008772909874756653,0.9998995902675398,130.80857120294615,65.27683181745552,0.4978400728360319,0.5090279511224104
5,3951,0.9471266948045144,1.2069896246438339,1.9260575648986007,0.0008515599805265277,0.9999077441549115,256.11907583167726,173.73815787709262,0.6441223248953716,0.6578010043224876
6,3951,0.8407347689671295,1.053033365006007,1.903695523999655,0.0012385006830077528,0.9998002656457933,262.58097352225667,139.49272283030626,0.7681768769198177,0.5323670140857037
7,3951,0.7232108853626639,0.8870974613070491,1.8662319010409876,0.0021613760237526995,0.9993673018340344,284.0082930326662,32.988185669700655,0.43578999112188016,0.4942493919648893
8,3951,0.832354242926398,1.0099776113400138,1.7902716496022397,0.0040941505785671,0.9975375862843745,29.715383583913322,20.621055202905083,0.543195598632684,0.4864211965630174
