droplet_id,track_length,mean_speed,rms_speed,alpha,alpha_error,alpha_r2,tau_p,tau_r,beta_x,beta_y
2,5267,1.0977445961557277,1.3514323946181583,1.6627430582302125,0.006265660165603826,0.9911473709953195,24.389328293424043,34.73488625969136,0.5781272072381551,0.45011767821083215
4,5267,0.994090249882115,1.1550050088204826,1.738853391129901,0.0035596247300875745,0.9973710042684597,37.595559806637276,27.4648709561896,0.07889130311513465,0.13202951935088741
6,5267,1.1845954621195733,1.4098935520556823,1.7144996731788629,0.004656328288583452,0.9953820119531576,28.72015812030006,35.410735613676614,0.3491053681405943,0.339431936256454
