droplet id,x,y,vx,vy,theta
0,0.504430264178801,0.4817455089500467,0.0,0.0,0.0
0,0.5186640237963321,0.4826107288661677,7.1168798087655745,0.4326099580604925,0.0607117609705643
0,0.5338923553169763,0.4862737533848739,7.614165760322089,1.831512259353102,0.23605561084887555
0,0.5378443827844752,0.4897846796012348,1.9760137337494488,1.7554631081804495,0.72636139483759
0,0.5590030326328925,0.49074702328845665,10.579324924208654,0.48117184361093357,0.04545095912438825
0,0.5754412421991408,0.4898226502552962,8.219104783124154,-0.46218651658022636,-0.0561740335331056
0,0.5776717619287793,0.5013819786221074,1.1152598648192513,5.779664183405614,1.3801764245597863
0,0.5838453254004055,0.5015359609792834,3.08678173581306,0.07699117858800397,0.02493704620710165
0,0.5937028899303648,0.5012984392908372,4.928782264979669,-0.11876084422313138,-0.02409071088483318
0,0.6054057469983931,0.5125569789140545,5.851428534014158,5.629269811608661,0.7660499501553591
0,0.6068937898430482,0.507689187091816,0.7440214223275454,-2.433895911119255,-1.274126137525357
0,0.6160156655120872,0.506172491959332,4.560937834519496,-0.7583475662419903,-0.1647627989357299
0,0.6292167195694963,0.5049155882834897,6.600527028704561,-0.6284518379211512,-0.09492621472354157
0,0.6377792428185217,0.49635887526341016,4.2812616245127,-4.278356510039771,-0.7850587657379132
0,0.6471149973324962,0.5012642417666856,4.667877256987252,2.4526832516377217,0.48379083151820035
0,0.6608431423600422,0.4989223843061264,6.8640725137729675,-1.1709287302796023,-0.16896163215526563
0,0.6656633528855139,0.4887223907857664,2.4101052627358843,-5.099996760179998,-1.1293325516916928
0,0.6787815806328074,0.47514932828069945,6.559113873646716,-6.786531252533479,-0.8024370826862021
0,0.6773926158072032,0.4791626450131016,-0.6944824128020666,2.006658366201064,1.9039827305653938
0,0.6871905404320301,0.47617438851799027,4.898962312413435,-1.4941282475556539,-0.29602729493780616
0,0.6929317926389332,0.4710856040538291,2.870626103451568,-2.5443922320805834,-0.7252247697887634
0,0.699354152574428,0.47103457299722845,3.2111799677473907,-0.025515528300323886,-0.00794567467121281
0,0.7100849192620072,0.4623497229309822,5.365383343789609,-4.342425033123126,-0.6804108129740533
0,0.7012667497226015,0.4766254984429459,-4.409084769702864,7.137887755981842,2.1241301395163363
0,0.7133397179410107,0.4719940442406237,6.036484109204598,-2.3157271011610967,-0.36630802953648217
0,0.7251705039399708,0.4633554432497687,5.915392999480074,-4.319300495427503,-0.6306950431906709
0,0.7285714842573483,0.4644090399874927,1.7004901586887278,0.5267983688620193,0.3004159604316613
0,0.7283426475192291,0.460782385788123,-0.11441836905962122,-1.813327099684875,-1.6338113675901165
0,0.7302712212074497,0.45639773734086525,0.9642868441103181,-2.192324223628861,-1.1564177916373484
0,0.7286983661850721,0.4618702093972222,-0.786427511188792,2.7362360281784626,1.850665015011399
